dist,bike,car,car_passenger,pt,walk
16500.0,0.02943686031977546,0.7593081754141203,0.11344745522727255,0.09271834940801899,0.005089159630812512
16600.0,0.0276672444946743,0.7602144912987867,0.11329538095397795,0.09321041888805594,0.005612464364505224
16700.0,0.026423960106479332,0.760740261963441,0.1127577578151972,0.09402800484037718,0.006050015274505216
16800.0,0.02539627434097093,0.7616858504508928,0.1115605870366376,0.09500159299903739,0.006355695172461451
16900.0,0.024241107492257774,0.7635245936073848,0.10988905978896438,0.09581551307764834,0.006529726033744663
17000.0,0.02292727146091785,0.765987383286424,0.10836880126871173,0.09616966675718128,0.0065468772267651305
17100.0,0.021276945013835907,0.7687768115680943,0.10731694005464415,0.09627259030751013,0.0063567130559155985
17200.0,0.019209939753011485,0.7716136628614606,0.10650280564382196,0.09670496752024679,0.005968624221459112
17300.0,0.017036245708597058,0.7744635855028265,0.1056692492881613,0.09737131096078723,0.005459608539627842
17400.0,0.015182021547239301,0.7773793675287873,0.10447172145960489,0.09783372048738566,0.0051331689769827365
17500.0,0.013895560105117971,0.7801405127889535,0.10274097816424409,0.09794091682190247,0.005282032119781957
17600.0,0.013303121179048956,0.7821840543212827,0.1007282287591092,0.09783807371519794,0.005946522025361386
17700.0,0.013656269358900153,0.7831570093988379,0.09860833404057365,0.09761862423484045,0.006959762966848048
17800.0,0.015102491545271763,0.7830247074869698,0.09638568614641586,0.09739133182500213,0.008095782996340464
17900.0,0.017115828466849947,0.7822852072366681,0.09439548096470508,0.0969415566911536,0.009261926640623338
18000.0,0.019056963791403793,0.7812843035152682,0.09293812440591599,0.09636683999486509,0.010353768292547234
18100.0,0.020502501881163326,0.7804292197009474,0.09200524106418116,0.09582841292376974,0.011234624429938424
18200.0,0.021275722439106703,0.7800426623374555,0.09161153152135415,0.09533283046232545,0.01173725323975838
18300.0,0.0212741132160871,0.7804750150458771,0.09164995943261052,0.09484387578791066,0.011757036517514526
18400.0,0.020651783543456443,0.7813825105168629,0.09211114988038895,0.09453422669427658,0.011320329365015144
18500.0,0.019611468357648626,0.782778367309422,0.09283163467139786,0.09420824771542963,0.010570281946102149
18600.0,0.018469081089187014,0.7845188842093637,0.09331407893536423,0.09400448898262255,0.009693466783462609
18700.0,0.017928436219171947,0.7863565647036453,0.0931519567692176,0.09383801339901215,0.008725028908952917
18800.0,0.019076755435845562,0.7872926547923595,0.09228003614269305,0.09371455440029332,0.007635999228808577
18900.0,0.022432879037562373,0.7868759454600656,0.09049097697823122,0.09364992434605612,0.006550274178084787
19000.0,0.027931391181044533,0.7847824398379324,0.08785953022795816,0.09372819980524619,0.0056984389478186084
19100.0,0.03481091211658621,0.7811619339302216,0.08495735750223928,0.0938178424876644,0.00525195396328864
19200.0,0.04222088416017223,0.7768298300692743,0.08203321567796323,0.09381510836852386,0.005100961724066311
19300.0,0.049739573053302705,0.7725333057622892,0.07931844619213638,0.09322080541439381,0.005187869577877928
19400.0,0.057051444818236714,0.7683249810856594,0.07700645790380654,0.09204419847761591,0.005572917714681526
19500.0,0.06350479185929452,0.7644946284113596,0.07515665393783696,0.09057104967580693,0.006272876115702017
19600.0,0.06824954597457568,0.7614316091338241,0.07383005837073618,0.08909367438091484,0.007395112139948968
19700.0,0.0703093488868993,0.760023614444965,0.07293699169153478,0.08767228239742596,0.009057762579174894
19800.0,0.06916792749425549,0.7607046143129138,0.07259029670608122,0.08643180351216335,0.011105357974586217
19900.0,0.06542291868820355,0.7632279228616387,0.07259544173821512,0.08528959278149488,0.01346412393044777
20000.0,0.06008301823787432,0.767117911077438,0.07268386780317532,0.08420255445321502,0.01591264842829734
20100.0,0.053703509656960115,0.7724568464378888,0.0724450199829089,0.08343732487655046,0.017957299045691752
20200.0,0.046788058437828926,0.7788798296316346,0.071921032780498,0.08319870479493272,0.019212374355105682
20300.0,0.03961940740312146,0.786003616064433,0.07134698855870943,0.08347269682726623,0.01955729114646987
20400.0,0.03271912814840039,0.7935674159810612,0.07073107356212813,0.08393191293863186,0.01905046936977837
20500.0,0.02696537684389867,0.8012042459634486,0.06984411212053625,0.08405754565427413,0.017928719417842232
20600.0,0.022779499167966184,0.8083943341335117,0.06849356871799021,0.08402989846226794,0.016302699518263943
20700.0,0.020532500952838744,0.8145714280249315,0.06679391646815037,0.08398083395676845,0.014121320597310904
20800.0,0.02048261246087376,0.8188761078622679,0.06523569077502812,0.08381526345862882,0.01159032544320125
20900.0,0.022491518057559733,0.8203746868100854,0.06426281852091119,0.08384320079443608,0.00902777581700764
21000.0,0.02605106674408107,0.8190606858754287,0.06386920072708992,0.08423332018537047,0.006785726468029864
21100.0,0.03045843758140659,0.8160530358831578,0.06338993327447509,0.08471418668095777,0.005384406580002694
21200.0,0.034928433532778774,0.8127437266984907,0.0626679102856702,0.08495577697905517,0.004704152504005189
